X	Y	LS	lowCI	upCI	Xs	Ys	Len	Delay	P	PCC	Ppcc	SPCC	Pspcc	Dspcc	SCC	Pscc	SSCC	Psscc	Dsscc	Q	Qpcc	Qspcc	Qscc	Qsscc	Xi	Yi
OTU_70	OTU_68	0.299042	0.299042	0.299042	2	2	18	0	0.143000	-0.017848	0.934032	-0.084897	0.700130	1	0.442935	0.030185	0.464275	0.025630	-1	0.356023	0.671850	0.004515	0.143989	0.000364	79	80
OTU_70	OTU_65	0.716161	0.716161	0.716161	6	6	18	0	0.019000	0.108942	0.612345	0.108942	0.612345	0	0.477956	0.018165	0.477956	0.018165	0	0.158443	0.630283	0.004222	0.113869	0.000318	79	81
OTU_70	OTU_72	-0.261522	-0.261522	-0.261522	4	5	15	-1	0.204000	-0.167676	0.433533	-0.167676	0.433533	0	-0.031640	0.883319	-0.374645	0.078182	1	0.413664	0.630283	0.003811	0.623373	0.000611	79	82
OTU_70	OTU_5293	0.343599	0.343599	0.343599	8	7	16	1	0.096000	-0.008414	0.968873	0.592979	0.002863	1	0.036084	0.867061	0.265720	0.220401	1	0.307660	0.681178	0.000189	0.618383	0.001032	79	83
OTU_70	OTU_62	0.197044	0.197044	0.197044	9	10	13	-1	0.841000	-0.220769	0.299890	-0.220769	0.299890	0	-0.041059	0.848926	0.193222	0.377047	-1	0.710165	0.630283	0.003521	0.613077	0.001393	79	84
OTU_70	OTU_149	0.335950	0.335950	0.335950	8	9	4	-1	0.868000	-0.097081	0.651791	-0.101834	0.643830	-1	0.105933	0.622261	0.164179	0.454117	-1	0.717749	0.630283	0.004314	0.548823	0.001579	79	85
OTU_70	OTU_112	-0.295941	-0.295941	-0.295941	6	5	19	1	0.066000	0.067705	0.753264	-0.247736	0.254401	1	0.022566	0.916645	-0.483721	0.019357	1	0.261612	0.632277	0.003361	0.630442	0.000326	79	86
OTU_70	OTU_85	0.255406	0.255406	0.255406	5	5	19	0	0.226000	0.031952	0.882174	-0.095634	0.664240	1	0.337487	0.106786	0.337487	0.106786	0	0.431414	0.658141	0.004389	0.261274	0.000708	79	87
OTU_70	OTU_134	-0.324229	-0.324229	-0.324229	5	5	20	0	0.111000	-0.102973	0.632073	-0.102973	0.632073	0	-0.377605	0.068889	-0.377605	0.068889	0	0.323080	0.630283	0.004272	0.216243	0.000581	79	88
OTU_70	OTU_93	0.196118	0.196118	0.196118	9	10	15	-1	0.762000	-0.044171	0.837619	-0.098052	0.656254	-1	0.203911	0.339213	0.203911	0.339213	0	0.688959	0.652031	0.004364	0.428864	0.001303	79	89
OTU_70	OTU_78	0.173600	0.173600	0.173600	10	10	14	0	0.697000	-0.079513	0.711887	-0.089878	0.683400	-1	0.043983	0.838301	-0.147818	0.500890	1	0.669765	0.630283	0.004450	0.611194	0.001699	79	90
OTU_70	OTU_106	-0.544866	-0.544866	-0.544866	5	4	20	1	0.271000	-0.028153	0.896104	-0.109371	0.619352	1	0.136706	0.524145	-0.449036	0.031605	1	0.463527	0.663060	0.004235	0.515477	0.000401	79	91
OTU_70	OTU_190	-0.289027	-0.289027	-0.289027	12	11	13	1	0.945000	-0.085833	0.690053	-0.085833	0.690053	0	0.038223	0.859255	-0.100122	0.649445	1	0.740816	0.630283	0.004477	0.615323	0.002080	79	92
OTU_70	OTU_1542	0.199741	0.199741	0.199741	5	4	16	1	0.621000	0.697515	0.000152	0.697515	0.000152	0	0.113688	0.596843	0.193247	0.376985	1	0.639987	0.005641	0.000020	0.540399	0.001393	79	93
OTU_70	OTU_71	-0.453874	-0.453874	-0.453874	12	11	13	1	0.656000	0.147250	0.492320	0.147250	0.492320	0	0.228338	0.283197	0.228338	0.283197	0	0.654913	0.630283	0.003942	0.396676	0.001171	79	94
OTU_70	OTU_252	0.466511	0.466511	0.466511	4	4	20	0	0.525000	0.124657	0.561671	0.124657	0.561671	0	0.352567	0.091072	0.352567	0.091072	0	0.604515	0.630283	0.004098	0.242549	0.000656	79	95
OTU_70	OTU_95	-0.446634	-0.446634	-0.446634	5	6	18	-1	0.543000	0.052529	0.807409	0.052529	0.807409	0	0.083734	0.697277	-0.232388	0.285955	-1	0.611049	0.643786	0.005046	0.570578	0.001176	79	96
OTU_70	OTU_174	-0.309243	-0.309243	-0.309243	6	6	17	0	0.231000	-0.142509	0.506508	0.865866	0.000000	1	-0.253858	0.231313	-0.253858	0.231313	0	0.434590	0.630283	0.000000	0.365307	0.001056	79	97
OTU_70	OTU_58	-0.540577	-0.540577	-0.540577	5	4	20	1	0.273000	-0.205442	0.335521	-0.210591	0.334788	1	-0.134088	0.532196	-0.338559	0.114060	1	0.465462	0.630283	0.003624	0.517956	0.000733	79	98
OTU_70	OTU_94	-0.521724	-0.521724	-0.521724	5	4	18	1	0.359000	-0.148789	0.487756	-0.160732	0.463779	1	-0.220962	0.299457	-0.279221	0.196959	1	0.516686	0.630283	0.003879	0.404642	0.000969	79	99
OTU_70	Temp	0.446528	0.446528	0.446528	5	4	16	1	0.036000	0.369573	0.075499	0.435675	0.037708	-1	0.150015	0.484138	0.282439	0.191631	1	0.203423	0.488264	0.001267	0.498517	0.000954	79	100
OTU_70	SECCHI	0.227502	0.227502	0.227502	5	4	16	1	0.785000	0.177762	0.405966	0.340328	0.112063	1	-0.173630	0.417140	-0.209243	0.337965	-1	0.695022	0.630283	0.002398	0.465685	0.001300	79	101
OTU_70	SAL_CTD	-0.183531	-0.183531	-0.183531	1	1	20	0	0.905000	-0.165779	0.438830	-0.318890	0.138049	-1	-0.110501	0.607236	0.119020	0.588579	1	0.728595	0.630283	0.002649	0.544142	0.001914	79	102
OTU_70	CHL_total	-0.341804	-0.341804	-0.341804	5	4	16	1	0.253000	-0.308022	0.143108	-0.315170	0.142963	1	0.025012	0.907645	-0.136096	0.535793	-1	0.449322	0.630283	0.002700	0.629524	0.001787	79	103
OTU_70	PO4	-0.451725	-0.451725	-0.451725	1	1	19	0	0.029000	-0.131319	0.540773	-0.199984	0.360247	-1	-0.504629	0.011910	-0.504629	0.011910	0	0.189147	0.630283	0.003691	0.092464	0.000264	79	104
OTU_70	NH4	-0.362764	-0.362764	-0.362764	2	1	16	1	0.120000	-0.146625	0.494178	-0.146625	0.494178	0	-0.459767	0.023795	-0.473444	0.022496	1	0.332605	0.630283	0.003947	0.128458	0.000345	79	105
OTU_70	NO2	-0.296653	-0.296653	-0.296653	5	4	16	1	0.354000	-0.196151	0.358299	-0.227777	0.295893	-1	-0.064355	0.765129	-0.210455	0.335110	1	0.514250	0.630283	0.003510	0.590079	0.001294	79	106
OTU_70	NO3	-0.437984	-0.437984	-0.437984	6	6	19	0	0.069000	-0.241744	0.255096	-0.249205	0.251504	-1	-0.314842	0.134010	-0.314842	0.134010	0	0.267994	0.630283	0.003348	0.288772	0.000792	79	107
OTU_70	SI	-0.386161	-0.386161	-0.386161	5	5	16	0	0.130000	-0.142771	0.505719	-0.195697	0.370848	-1	-0.370628	0.074604	-0.370628	0.074604	0	0.341658	0.630283	0.003710	0.223176	0.000600	79	108
OTU_70	BACTERIA	0.437063	0.437063	0.437063	4	3	18	1	0.061000	0.003044	0.988736	0.243867	0.262136	1	0.237290	0.264225	0.463097	0.026057	1	0.255670	0.685574	0.003389	0.384454	0.000368	79	109
OTU_70	SYNECHOS	0.428424	0.428424	0.428424	5	4	16	1	0.048000	0.254819	0.229490	0.381077	0.072804	-1	0.210141	0.324337	0.402315	0.057020	1	0.231592	0.630283	0.001902	0.420839	0.000536	79	110
OTU_70	Cryptomonas	0.194185	0.194185	0.194185	2	2	8	0	0.951000	-0.117012	0.586089	-0.258860	0.232995	-1	0.193065	0.366062	0.193065	0.366062	0	0.741838	0.630283	0.003271	0.442182	0.001372	79	111
OTU_70	Micromonas	-0.257968	-0.257968	-0.257968	9	9	12	0	0.652000	-0.198648	0.352091	-0.202469	0.354183	-1	-0.129858	0.545326	-0.129858	0.545326	0	0.652948	0.630283	0.003682	0.521015	0.001809	79	112
OTU_70	PNF_tot	-0.238706	-0.238706	-0.238706	4	4	17	0	0.747000	-0.205058	0.336444	-0.208160	0.340526	-1	-0.092109	0.668606	0.150207	0.493917	1	0.685165	0.630283	0.003640	0.562754	0.001680	79	113
OTU_70	HNF_tot	0.387097	0.387097	0.387097	1	1	18	0	0.154000	0.288254	0.171950	0.288254	0.171950	0	0.452210	0.026514	0.452210	0.026514	0	0.368377	0.630283	0.002902	0.133899	0.000369	79	114
OTU_68	OTU_65	0.301180	0.301180	0.301180	7	6	5	1	0.916000	-0.174245	0.415467	0.367344	0.084643	-1	0.002461	0.990894	0.256664	0.237123	1	0.733409	0.630283	0.002069	0.650376	0.001070	80	81
OTU_68	OTU_72	0.130796	0.130796	0.130796	2	2	23	0	0.781000	0.077031	0.720522	-0.156341	0.476236	-1	0.299906	0.154498	0.299906	0.154498	0	0.693263	0.630283	0.003908	0.308733	0.000855	80	82
OTU_68	OTU_5293	-0.158311	-0.158311	-0.158311	2	1	6	1	0.738000	-0.120260	0.575659	-0.253398	0.243353	1	-0.212439	0.318953	-0.212439	0.318953	0	0.681709	0.630283	0.003321	0.417191	0.001255	80	83
OTU_68	OTU_62	0.314856	0.314856	0.314856	1	1	24	0	0.023000	0.045789	0.831753	0.230567	0.289854	-1	0.625645	0.001077	0.625645	0.001077	0	0.174583	0.650739	0.003497	0.024180	0.000083	80	84
OTU_68	OTU_149	-0.272325	-0.272325	-0.272325	12	11	13	1	0.848000	-0.177048	0.407885	-0.189161	0.387349	1	0.053396	0.804290	-0.124854	0.570296	1	0.711960	0.630283	0.003734	0.602142	0.001866	80	85
OTU_68	OTU_112	0.116872	0.116872	0.116872	5	4	20	1	0.824000	-0.247462	0.243680	-0.247462	0.243680	0	-0.066004	0.759281	-0.131679	0.549233	-1	0.705825	0.630283	0.003321	0.588916	0.001819	80	86
OTU_68	OTU_85	0.263981	0.263981	0.263981	2	1	23	1	0.019000	-0.118133	0.582479	0.563766	0.005084	1	0.319012	0.128656	0.558734	0.005584	1	0.158443	0.630283	0.000295	0.283360	0.000189	80	87
OTU_68	OTU_134	0.257420	0.257420	0.257420	1	2	17	-1	0.066000	0.383681	0.064189	0.383681	0.064189	0	0.192324	0.367941	0.489539	0.017744	-1	0.261612	0.454400	0.001766	0.443422	0.000317	80	88
OTU_68	OTU_93	0.305672	0.305672	0.305672	1	1	24	0	0.015000	0.359059	0.084867	0.359059	0.084867	0	0.646302	0.000645	0.646302	0.000645	0	0.141765	0.512251	0.002071	0.018269	0.000063	80	89
OTU_68	OTU_78	0.144489	0.144489	0.144489	7	6	18	1	0.552000	-0.171653	0.422546	-0.171653	0.422546	0	0.143561	0.503344	0.243600	0.262674	1	0.614041	0.630283	0.003802	0.506358	0.001122	80	90
OTU_68	OTU_106	-0.408926	-0.408926	-0.408926	12	13	11	-1	0.392000	0.069159	0.748128	-0.182266	0.405196	-1	0.077924	0.717412	-0.308520	0.152054	-1	0.536316	0.632222	0.003756	0.575794	0.000850	80	91
OTU_68	OTU_190	-0.336501	-0.336501	-0.336501	9	8	16	1	0.546000	-0.132010	0.538628	-0.151059	0.491442	1	0.047776	0.824560	-0.414622	0.049167	1	0.611175	0.630283	0.003942	0.608189	0.000497	80	92
OTU_68	OTU_1542	0.178657	0.178657	0.178657	2	1	18	1	0.389000	-0.056133	0.794463	-0.281127	0.193792	-1	0.175072	0.413223	0.339035	0.113520	1	0.535097	0.642440	0.003069	0.464752	0.000731	80	93
OTU_68	OTU_71	0.352954	0.352954	0.352954	4	3	10	1	0.736000	-0.053016	0.805658	-0.192418	0.379074	-1	0.246851	0.244884	0.268914	0.214696	1	0.680775	0.643733	0.003722	0.374164	0.001020	80	94
OTU_68	OTU_252	-0.311078	-0.311078	-0.311078	16	17	7	-1	0.793000	-0.176861	0.408389	-0.222527	0.307464	-1	-0.028956	0.893159	-0.300225	0.163956	-1	0.696984	0.630283	0.003542	0.626988	0.000882	80	95
OTU_68	OTU_95	-0.256731	-0.256731	-0.256731	5	6	18	-1	0.958000	-0.204799	0.337067	0.283375	0.190101	-1	-0.111374	0.604384	-0.130395	0.553167	1	0.742970	0.630283	0.003045	0.543325	0.001827	80	96
OTU_68	OTU_174	0.177744	0.177744	0.177744	1	1	18	0	0.611000	-0.127083	0.554019	-0.127083	0.554019	0	0.236363	0.266151	0.248185	0.253514	-1	0.636211	0.630283	0.004078	0.385460	0.001102	80	97
OTU_68	OTU_58	0.507660	0.507660	0.507660	1	1	24	0	0.078000	0.086949	0.686220	0.168547	0.442030	-1	0.519272	0.009313	0.519272	0.009313	0	0.281618	0.630283	0.003836	0.081525	0.000234	80	98
OTU_68	OTU_94	0.458604	0.458604	0.458604	1	1	13	0	0.214000	-0.096692	0.653099	-0.210175	0.335768	1	0.234353	0.270358	0.308981	0.151410	-1	0.420326	0.630283	0.003630	0.388638	0.000848	80	99
OTU_68	Temp	0.211799	0.211799	0.211799	5	4	14	1	0.568000	-0.305741	0.146247	-0.305808	0.155876	-1	-0.198955	0.351332	-0.341191	0.111098	-1	0.621230	0.630283	0.002793	0.434253	0.000722	80	100
OTU_68	SECCHI	-0.374988	-0.374988	-0.374988	1	2	20	-1	0.012000	-0.485822	0.016092	-0.485822	0.016092	0	-0.406768	0.048539	-0.592793	0.002874	-1	0.129396	0.192154	0.000693	0.185669	0.000136	80	101
OTU_68	SAL_CTD	-0.239931	-0.239931	-0.239931	4	4	16	0	0.250000	-0.171060	0.424175	0.187283	0.392164	1	-0.201883	0.344142	-0.201883	0.344142	0	0.446296	0.630283	0.003737	0.430947	0.001318	80	102
OTU_68	CHL_total	-0.250976	-0.250976	-0.250976	5	4	14	1	0.304000	0.247617	0.243376	0.247617	0.243376	0	0.198739	0.351867	0.367081	0.084884	-1	0.483272	0.630283	0.003321	0.434618	0.000635	80	103
OTU_68	PO4	-0.352939	-0.352939	-0.352939	7	6	14	1	0.028000	-0.171006	0.424324	-0.390663	0.065315	1	-0.360410	0.083617	-0.475536	0.021826	1	0.188492	0.630283	0.001781	0.235736	0.000342	80	104
OTU_68	NH4	-0.388392	-0.388392	-0.388392	2	1	21	1	0.002000	-0.244938	0.248677	-0.544948	0.007167	1	-0.314752	0.134128	-0.576043	0.004020	1	0.055086	0.630283	0.000385	0.288772	0.000160	80	105
OTU_68	NO2	0.250587	0.250587	0.250587	1	2	20	-1	0.219000	0.514469	0.010108	0.514469	0.010108	0	0.352919	0.090727	0.366153	0.085735	-1	0.424439	0.140723	0.000503	0.242400	0.000638	80	106
OTU_68	NO3	-0.209272	-0.209272	-0.209272	7	6	11	1	0.644000	-0.012645	0.953236	-0.034066	0.877366	1	0.128728	0.548856	0.211271	0.333194	-1	0.650205	0.676736	0.005457	0.522247	0.001289	80	107
OTU_68	SI	-0.284496	-0.284496	-0.284496	3	2	15	1	0.143000	0.043865	0.838731	-0.269236	0.214126	1	-0.168403	0.431514	-0.288853	0.181307	1	0.356023	0.652031	0.003173	0.473078	0.000928	80	108
OTU_68	BACTERIA	0.207418	0.207418	0.207418	4	3	14	1	0.584000	-0.050229	0.815697	0.067939	0.758074	1	-0.042891	0.842266	0.101614	0.644550	1	0.627901	0.646344	0.004771	0.611809	0.002065	80	109
OTU_68	SYNECHOS	0.269398	0.269398	0.269398	5	4	14	1	0.210000	-0.368163	0.076708	-0.368163	0.076708	0	-0.216533	0.309495	0.304660	0.157513	1	0.417230	0.494497	0.001961	0.411744	0.000863	80	110
OTU_68	Cryptomonas	-0.197598	-0.197598	-0.197598	9	9	10	0	0.660000	0.026467	0.902296	0.194335	0.374252	-1	0.068730	0.749643	0.205076	0.347889	-1	0.656459	0.665267	0.003716	0.586204	0.001326	80	111
OTU_68	Micromonas	0.226599	0.226599	0.226599	1	2	23	-1	0.420000	0.082493	0.701564	0.203137	0.352565	1	0.130958	0.541895	0.404127	0.055807	-1	0.550109	0.630283	0.003677	0.520099	0.000530	80	112
OTU_68	PNF_tot	0.254845	0.254845	0.254845	1	2	23	-1	0.293000	0.003123	0.988445	0.223322	0.305694	-1	0.041988	0.845548	0.492465	0.016975	-1	0.480696	0.685574	0.003540	0.612399	0.000311	80	113
OTU_68	HNF_tot	0.141726	0.141726	0.141726	4	4	13	0	0.950000	0.057648	0.789035	-0.246747	0.256365	1	0.004515	0.983296	-0.112446	0.609473	1	0.741838	0.640774	0.003363	0.648529	0.001969	80	114
OTU_65	OTU_72	-0.404494	-0.404494	-0.404494	8	7	16	1	0.177000	-0.177875	0.405663	0.791081	0.000007	-1	-0.308973	0.141814	-0.308973	0.141814	0	0.388144	0.630283	0.000002	0.296058	0.000817	81	82
OTU_65	OTU_5293	0.610896	0.610896	0.610896	5	4	20	1	0.004000	0.071430	0.740133	0.346304	0.105503	1	0.153134	0.474990	0.555390	0.005938	1	0.079016	0.631630	0.002324	0.494999	0.000191	81	83
OTU_65	OTU_62	-0.383833	-0.383833	-0.383833	6	5	18	1	0.584000	-0.191586	0.369816	-0.191586	0.369816	0	-0.306126	0.145713	-0.306126	0.145713	0	0.627901	0.630283	0.003709	0.299118	0.000830	81	84
OTU_65	OTU_149	1.066390	1.066390	1.066390	9	9	16	0	0.519000	-0.081017	0.706671	-0.094201	0.668991	-1	0.203002	0.341416	0.203002	0.341416	0	0.601631	0.630283	0.004405	0.429524	0.001310	81	85
OTU_65	OTU_112	-0.448412	-0.448412	-0.448412	3	2	21	1	0.033000	-0.115976	0.589431	-0.208323	0.340140	1	-0.131354	0.540664	-0.472300	0.022869	1	0.198825	0.630283	0.003640	0.520099	0.000347	81	86
OTU_65	OTU_85	0.442743	0.442743	0.442743	9	9	16	0	0.100000	-0.032511	0.880126	-0.097594	0.657763	1	0.274148	0.194854	0.274148	0.194854	0	0.311772	0.657386	0.004369	0.337776	0.000962	81	87
OTU_65	OTU_134	-0.529271	-0.529271	-0.529271	6	6	18	0	0.052000	-0.007882	0.970843	0.329927	0.124182	1	-0.430771	0.035603	-0.430771	0.035603	0	0.239618	0.681819	0.002537	0.157517	0.000426	81	88
OTU_65	OTU_93	0.486917	0.486917	0.486917	3	2	6	1	0.125000	-0.136595	0.524486	0.647679	0.000834	-1	-0.092237	0.668171	0.253252	0.243634	-1	0.336217	0.630283	0.000074	0.562614	0.001083	81	89
OTU_65	OTU_78	-0.331711	-0.331711	-0.331711	8	7	16	1	0.351000	0.164806	0.441559	0.938449	0.000000	-1	0.418932	0.041590	0.418932	0.041590	0	0.512673	0.630283	0.000000	0.169793	0.000462	81	90
OTU_65	OTU_106	1.244373	1.244373	1.244373	3	4	21	-1	0.619000	-0.052698	0.806802	-0.094530	0.667900	1	0.063809	0.767066	0.134760	0.539841	-1	0.639430	0.643756	0.004403	0.590700	0.001796	81	91
OTU_65	OTU_190	0.899591	0.899591	0.899591	8	8	17	0	0.767000	-0.070578	0.743129	-0.074229	0.736417	-1	0.073765	0.731936	-0.131166	0.550804	1	0.690372	0.632176	0.004671	0.580354	0.001821	81	92
OTU_65	OTU_1542	0.416217	0.416217	0.416217	6	6	19	0	0.217000	0.046545	0.829015	0.146279	0.505408	-1	0.248413	0.241815	0.315502	0.142519	-1	0.422773	0.650630	0.003967	0.372139	0.000820	81	93
OTU_65	OTU_71	1.835633	1.835633	1.835633	3	4	21	-1	0.065000	-0.023339	0.913798	0.931861	0.000000	-1	0.315504	0.133149	0.388795	0.066726	-1	0.260216	0.667787	0.000000	0.287703	0.000576	81	94
OTU_65	OTU_252	1.417315	1.417315	1.417315	7	7	18	0	0.100000	-0.045623	0.832354	-0.109372	0.619348	-1	0.350372	0.093245	0.350372	0.093245	0	0.311772	0.650739	0.004235	0.244920	0.000664	81	95
OTU_65	OTU_95	2.015333	2.015333	2.015333	5	5	20	0	0.004000	0.896052	0.000000	0.896052	0.000000	0	0.556590	0.004732	0.556590	0.004732	0	0.079016	0.000001	0.000000	0.058281	0.000173	81	96
OTU_65	OTU_174	-0.572224	-0.572224	-0.572224	5	5	20	0	0.103000	-0.122243	0.569332	-0.122243	0.569332	0	-0.603319	0.001802	-0.603319	0.001802	0	0.315213	0.630283	0.004120	0.033790	0.000106	81	97
OTU_65	OTU_58	-0.529271	-0.529271	-0.529271	6	5	18	1	0.965000	-0.192202	0.368250	-0.192202	0.368250	0	-0.329092	0.116356	-0.438400	0.036393	1	0.743732	0.630283	0.003705	0.271047	0.000431	81	98
OTU_65	OTU_94	0.880979	0.880979	0.880979	3	4	21	-1	0.963000	-0.130279	0.544012	-0.131658	0.549297	-1	-0.390832	0.058977	-0.445023	0.033349	1	0.743617	0.630283	0.004069	0.201383	0.000411	81	99
OTU_65	Temp	0.765318	0.765318	0.765318	5	6	19	-1	0.003000	0.092889	0.665958	0.275668	0.202957	-1	0.453853	0.025902	0.534642	0.008581	-1	0.066330	0.630283	0.003126	0.132832	0.000228	81	100
OTU_65	SECCHI	-0.490514	-0.490514	-0.490514	3	2	5	1	0.306000	-0.212711	0.318320	-0.339952	0.112484	1	0.043705	0.839310	-0.196970	0.367681	1	0.484693	0.630283	0.002401	0.611194	0.001374	81	101
OTU_65	SAL_CTD	-0.354156	-0.354156	-0.354156	3	4	21	-1	0.686000	-0.048658	0.821370	-0.336698	0.116190	1	-0.068750	0.749572	-0.316408	0.141314	-1	0.665832	0.648214	0.002431	0.586204	0.000816	81	102
OTU_65	CHL_total	-0.595426	-0.595426	-0.595426	6	6	19	0	0.098000	-0.110368	0.607672	0.222683	0.307117	1	-0.404514	0.049921	-0.404514	0.049921	0	0.309744	0.630283	0.003542	0.187833	0.000501	81	103
OTU_65	PO4	-0.783869	-0.783869	-0.783869	3	2	15	1	0.005000	-0.155252	0.468829	-0.249013	0.251882	-1	-0.584130	0.002726	-0.587777	0.003184	1	0.088930	0.630283	0.003350	0.043198	0.000142	81	104
OTU_65	NH4	-0.598199	-0.598199	-0.598199	3	3	22	0	0.056000	-0.140593	0.512300	-0.360083	0.091459	-1	-0.626789	0.001047	-0.626789	0.001047	0	0.247406	0.630283	0.002147	0.023805	0.000082	81	105
OTU_65	NO2	-0.540541	-0.540541	-0.540541	6	6	19	0	0.122000	0.000897	0.996680	-0.162269	0.459458	-1	-0.361041	0.083037	-0.361041	0.083037	0	0.333545	0.687483	0.003876	0.235011	0.000629	81	106
OTU_65	NO3	-0.949943	-0.949943	-0.949943	5	5	19	0	0.000000	-0.246952	0.244686	-0.246952	0.244686	0	-0.699482	0.000142	-0.699482	0.000142	0	0.000000	0.630283	0.003322	0.006435	0.000024	81	107
OTU_65	SI	-0.525361	-0.525361	-0.525361	6	7	18	-1	0.229000	0.075545	0.725711	0.496036	0.016073	1	-0.284885	0.177240	-0.329070	0.125221	-1	0.432855	0.630412	0.000693	0.324987	0.000767	81	108
OTU_65	BACTERIA	0.759383	0.759383	0.759383	5	4	20	1	0.006000	0.083974	0.696452	0.534851	0.008550	-1	0.355514	0.088215	0.626661	0.001376	1	0.096722	0.630283	0.000441	0.239592	0.000092	81	109
OTU_65	SYNECHOS	0.785080	0.785080	0.785080	5	6	19	-1	0.002000	0.077248	0.719767	0.379801	0.073848	-1	0.505414	0.011757	0.575333	0.004076	-1	0.055086	0.630283	0.001914	0.092464	0.000160	81	110
OTU_65	Cryptomonas	-0.361003	-0.361003	-0.361003	5	5	13	0	0.790000	-0.333911	0.110789	-0.333911	0.110789	0	-0.114650	0.593723	-0.203634	0.351363	-1	0.696242	0.579453	0.002386	0.539876	0.001335	81	111
OTU_65	Micromonas	-0.571708	-0.571708	-0.571708	5	6	19	-1	0.130000	-0.174534	0.414683	-0.174534	0.414683	0	-0.279732	0.185551	-0.428498	0.041349	-1	0.341658	0.630283	0.003787	0.331200	0.000461	81	112
OTU_65	PNF_tot	-0.468380	-0.468380	-0.468380	3	4	21	-1	0.428000	-0.085141	0.692433	-0.194419	0.374041	1	-0.104758	0.626148	-0.332890	0.120636	-1	0.555156	0.630283	0.003716	0.550057	0.000751	81	113
OTU_65	HNF_tot	0.728048	0.728048	0.728048	3	2	21	1	0.011000	0.097402	0.650708	0.376377	0.076705	1	0.462168	0.022980	0.596795	0.002646	1	0.124460	0.630283	0.001961	0.126662	0.000131	81	114
OTU_72	OTU_5293	-0.235168	-0.235168	-0.235168	2	2	23	0	0.110000	-0.347837	0.095802	-0.347837	0.095802	0	-0.469048	0.020769	-0.469048	0.020769	0	0.321919	0.542418	0.002195	0.121657	0.000337	82	83
OTU_72	OTU_62	0.219222	0.219222	0.219222	2	2	23	0	0.241000	0.104072	0.628425	-0.192681	0.378410	-1	0.438814	0.031941	0.438814	0.031941	0	0.439674	0.630283	0.003722	0.149158	0.000403	82	84
OTU_72	OTU_149	-0.227983	-0.227983	-0.227983	8	9	8	-1	0.860000	-0.151851	0.478743	-0.151851	0.478743	0	-0.092698	0.666606	-0.238507	0.273094	-1	0.715028	0.630283	0.003917	0.562267	0.001149	82	85
OTU_72	OTU_112	-0.177716	-0.177716	-0.177716	2	3	21	-1	0.177000	-0.125402	0.559316	-0.325131	0.130078	-1	0.062755	0.770814	-0.456013	0.028745	-1	0.388144	0.630283	0.002600	0.591958	0.000380	82	86
OTU_72	OTU_85	-0.244380	-0.244380	-0.244380	3	4	20	-1	0.033000	-0.052337	0.808100	-0.266320	0.219322	-1	0.179332	0.401766	-0.575713	0.004046	-1	0.198825	0.644067	0.003204	0.458731	0.000160	82	87
OTU_72	OTU_134	0.178752	0.178752	0.178752	2	3	20	-1	0.411000	0.157622	0.461986	0.157622	0.461986	0	0.280281	0.184653	0.448988	0.031625	-1	0.546488	0.630283	0.003879	0.330863	0.000401	82	88
OTU_72	OTU_93	0.315626	0.315626	0.315626	2	2	23	0	0.005000	0.708496	0.000107	0.708496	0.000107	0	0.592601	0.002278	0.592601	0.002278	0	0.088930	0.004343	0.000015	0.038752	0.000120	82	89
OTU_72	OTU_78	0.192976	0.192976	0.192976	6	6	19	0	0.121000	0.767309	0.000012	0.767309	0.000012	0	0.325205	0.120992	0.325205	0.120992	0	0.333269	0.000768	0.000003	0.275281	0.000752	82	90
OTU_72	OTU_106	-0.468128	-0.468128	-0.468128	8	9	15	-1	0.033000	-0.041942	0.845714	-0.191860	0.380484	-1	0.118469	0.581398	-0.492987	0.016840	-1	0.198825	0.653201	0.003724	0.533043	0.000311	82	91
OTU_72	OTU_190	-0.221062	-0.221062	-0.221062	7	8	9	-1	0.866000	-0.142115	0.507698	0.154209	0.482343	-1	0.082585	0.701245	-0.213834	0.327225	-1	0.716956	0.630283	0.003924	0.571268	0.001277	82	92
OTU_72	OTU_1542	0.110446	0.110446	0.110446	6	7	3	-1	0.935000	-0.018160	0.932879	0.353233	0.098255	-1	0.078676	0.714796	-0.129864	0.554800	-1	0.739046	0.671687	0.002227	0.574463	0.001831	82	93
OTU_72	OTU_71	-0.467531	-0.467531	-0.467531	5	6	18	-1	0.044000	0.747698	0.000027	0.747698	0.000027	0	0.275271	0.192957	-0.415979	0.048355	-1	0.221147	0.001499	0.000005	0.336554	0.000494	82	94
OTU_72	OTU_252	-0.454032	-0.454032	-0.454032	6	6	16	0	0.090000	-0.204980	0.336633	0.236650	0.276959	-1	-0.393131	0.057373	-0.393131	0.057373	0	0.300000	0.630283	0.003445	0.198000	0.000538	82	95
OTU_72	OTU_95	-0.234750	-0.234750	-0.234750	7	6	14	1	0.893000	0.208109	0.329145	0.690612	0.000264	1	0.125593	0.558711	0.125593	0.558711	0	0.725233	0.630283	0.000032	0.524852	0.001838	82	96
OTU_72	OTU_174	0.185051	0.185051	0.185051	2	3	20	-1	0.485000	-0.129044	0.547870	-0.183997	0.400673	1	0.173568	0.417309	0.353323	0.098163	-1	0.585010	0.630283	0.003746	0.465685	0.000678	82	97
