	BL040126	BL040419	BL040719	BL041019	BL050120	BL050413	BL050705	BL051004
OTU_01275	5.77857413280271	-0.428516110585641	0.242163887414373	-0.805355191549159	-0.5012633077741	-1.66555645677227	-2.04553309233692	-0.574513861198987
OTU_01276	3.79285592361625	-1.00241293642612	-0.331732938426107	-1.37925201738964	4.92783585645523	-2.23945328261275	-2.6194299181774	-1.14841068703947
OTU_01277	3.12694360166735	3.35008715298155	-0.881871528457604	-1.92939060742114	3.99194103915395	-2.78959187264425	-3.1695685082089	-1.69854927707096
OTU_01278	0.376415484415113	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01279	0.376415484415113	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01280	-0.212922682823281	3.86049212770881	-0.461729737260525	-1.50924881622406	4.72069339293192	-2.36945008144717	-2.74942671701182	-1.27840748587388
OTU_01281	-0.15914204068495	3.30813696627683	-0.407949095122193	-1.45546817408572	4.95036470153392	-2.31566943930884	-2.69564607487349	-1.22462684373555
OTU_01282	0.460009288988705	-0.459477763448552	5.74649864840584	-0.83631684441207	-0.532224960637012	-1.69651810963518	-2.07649474519983	-0.605475514061899
OTU_01283	0.329389951242468	-0.590097101194789	0.0805828968052242	5.61331493366597	-0.662844298383249	-1.82713744738142	-2.20711408294607	-0.736094851808136
OTU_01284	0.329389951242468	-0.590097101194789	0.0805828968052242	5.61331493366597	-0.662844298383249	-1.82713744738142	-2.20711408294607	-0.736094851808136
OTU_01285	0.329389951242468	-0.590097101194789	0.0805828968052242	5.61331493366597	-0.662844298383249	-1.82713744738142	-2.20711408294607	-0.736094851808136
OTU_01286	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01287	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01288	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01289	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01290	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01291	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01292	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01294	0.174491030878847	-0.74499602155841	-0.0743160235583966	-1.12183510252193	-0.817743218746869	-1.98203636774504	5.45742947542355	-0.890993772171756
OTU_01295	5.77857413280271	-0.428516110585641	0.242163887414372	-0.805355191549159	-0.501263307774101	-1.66555645677227	-2.04553309233692	-0.574513861198988
OTU_01296	4.59125059621299	4.36810704489878	-0.35938604906808	-1.40690512803161	-1.10281324425655	-2.26710639325472	-2.64708302881937	-1.17606379768144
OTU_01297	0.376415484415113	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977343	-0.689069318635491
OTU_01298	0.376415484415113	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977343	-0.689069318635491
OTU_01300	0.460009288988705	-0.459477763448552	5.74649864840584	-0.83631684441207	-0.532224960637011	-1.69651810963518	-2.07649474519983	-0.605475514061898
OTU_01301	0.460009288988705	-0.459477763448552	5.74649864840584	-0.83631684441207	-0.532224960637011	-1.69651810963518	-2.07649474519983	-0.605475514061898
OTU_01302	-0.131459408014295	-1.05094646045155	3.51880415254031	4.94018983347147	-1.12369365764001	-2.28798680663818	-2.66796344220283	-1.1969442110649
OTU_01304	0.329389951242468	-0.590097101194788	0.0805828968052249	5.61331493366597	-0.662844298383248	-1.82713744738142	-2.20711408294607	-0.736094851808135
OTU_01305	-0.278791508901379	-1.19827856133864	-0.527598563338623	4.46801581638351	4.1315435797623	-2.43531890752527	-2.81529554308992	-1.34427631195198
OTU_01306	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01307	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01308	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01309	0.174491030878847	-0.744996021558409	-0.0743160235583966	-1.12183510252193	-0.817743218746869	-1.98203636774504	5.45742947542355	-0.890993772171756
OTU_01310	5.77857413280271	-0.42851611058564	0.242163887414373	-0.805355191549159	-0.5012633077741	-1.66555645677227	-2.04553309233692	-0.574513861198987
OTU_01311	4.72305211788638	-1.06556573198198	-0.394885733981971	4.07246455174523	-1.13831292917044	-2.30260607816861	-2.68258271373327	-1.21156348259533
OTU_01312	4.25709722928299	-1.03557423419323	-0.364894236193217	-1.41241331515675	4.66256233739115	-2.27261458037986	-2.65259121594451	-1.18157198480658
OTU_01313	0.376415484415113	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01314	0.376415484415113	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01315	0.376415484415113	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01316	-0.222366277474146	3.99362976120239	-0.47117333191139	-1.51869241087492	4.64421732734354	-2.37889367609803	-2.75887031166268	-1.28785108052475
OTU_01317	0.460009288988705	-0.459477763448551	5.74649864840584	-0.83631684441207	-0.532224960637011	-1.69651810963518	-2.07649474519983	-0.605475514061898
OTU_01318	0.460009288988705	-0.459477763448551	5.74649864840584	-0.83631684441207	-0.532224960637011	-1.69651810963518	-2.07649474519983	-0.605475514061898
OTU_01319	0.460009288988705	-0.459477763448551	5.74649864840584	-0.83631684441207	-0.532224960637011	-1.69651810963518	-2.07649474519983	-0.605475514061898
OTU_01320	0.329389951242468	-0.590097101194789	0.0805828968052245	5.61331493366597	-0.662844298383249	-1.82713744738142	-2.20711408294607	-0.736094851808136
OTU_01321	-0.277210119207185	-1.19669717164444	-0.526017173644428	4.09230297493623	4.4977680830444	-2.43373751783107	-2.81371415339572	-1.34269492225779
OTU_01322	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756341
OTU_01323	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756341
OTU_01324	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756341
OTU_01325	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756341
OTU_01326	5.77857413280271	-0.42851611058564	0.242163887414373	-0.805355191549159	-0.5012633077741	-1.66555645677227	-2.04553309233692	-0.574513861198987
OTU_01327	5.77857413280271	-0.42851611058564	0.242163887414373	-0.805355191549159	-0.5012633077741	-1.66555645677227	-2.04553309233692	-0.574513861198987
OTU_01328	0.376415484415113	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01329	0.376415484415113	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01330	0.376415484415113	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01331	0.460009288988705	-0.459477763448551	5.74649864840584	-0.83631684441207	-0.532224960637011	-1.69651810963518	-2.07649474519983	-0.605475514061898
OTU_01332	0.460009288988705	-0.459477763448551	5.74649864840584	-0.83631684441207	-0.532224960637011	-1.69651810963518	-2.07649474519983	-0.605475514061898
OTU_01333	0.329389951242468	-0.590097101194789	0.0805828968052245	5.61331493366597	-0.662844298383249	-1.82713744738142	-2.20711408294607	-0.736094851808136
OTU_01334	0.329389951242468	-0.590097101194789	0.0805828968052245	5.61331493366597	-0.662844298383249	-1.82713744738142	-2.20711408294607	-0.736094851808136
OTU_01335	0.329389951242468	-0.590097101194789	0.0805828968052245	5.61331493366597	-0.662844298383249	-1.82713744738142	-2.20711408294607	-0.736094851808136
OTU_01336	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756341
OTU_01337	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756341
OTU_01338	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756341
OTU_01339	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756341
OTU_01340	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756341
OTU_01341	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756341
OTU_01343	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756341
OTU_01344	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756341
OTU_01345	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756341
OTU_01346	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756341
OTU_01347	-0.251805397912391	-1.17129245034965	-0.500612452349635	-1.54813153131317	4.21604764124891	-2.40833279653628	-2.78830943210093	4.45243641931314
OTU_01348	5.77857413280271	-0.428516110585641	0.242163887414372	-0.805355191549159	-0.501263307774101	-1.66555645677227	-2.04553309233692	-0.574513861198988
OTU_01349	5.77857413280271	-0.428516110585641	0.242163887414372	-0.805355191549159	-0.501263307774101	-1.66555645677227	-2.04553309233692	-0.574513861198988
OTU_01350	4.56318675862363	-1.03963963315643	-0.368959635156413	-1.41647871411994	4.38086520182968	-2.27667997934306	-2.65665661490771	-1.18563738376977
OTU_01351	4.24248189918686	-1.03492209215857	-0.364242094158556	-1.41176117312209	4.67326481527932	-2.2719624383452	-2.65193907390985	-1.18091984277192
OTU_01352	0.376415484415113	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01353	0.376415484415113	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01354	0.329389951242468	-0.590097101194789	0.0805828968052245	5.61331493366597	-0.662844298383249	-1.82713744738142	-2.20711408294607	-0.736094851808135
OTU_01355	0.329389951242468	-0.590097101194789	0.0805828968052245	5.61331493366597	-0.662844298383249	-1.82713744738142	-2.20711408294607	-0.736094851808135
OTU_01356	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532963	-2.16916422089428	-0.698144989756342
OTU_01357	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532963	-2.16916422089428	-0.698144989756342
OTU_01358	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532963	-2.16916422089428	-0.698144989756342
OTU_01359	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532963	-2.16916422089428	-0.698144989756342
OTU_01360	0.358200090950734	-0.561286961486522	0.10939303651349	-0.938126042450041	-0.634034158674982	-1.79832730767315	-2.1783039432378	5.64248528605828
OTU_01362	5.77857413280271	-0.428516110585641	0.242163887414372	-0.805355191549159	-0.501263307774101	-1.66555645677227	-2.04553309233692	-0.574513861198988
OTU_01363	5.77857413280271	-0.428516110585641	0.242163887414372	-0.805355191549159	-0.501263307774101	-1.66555645677227	-2.04553309233692	-0.574513861198988
OTU_01364	0.376415484415112	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01365	0.376415484415112	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01366	0.376415484415112	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01367	-0.235366389491869	4.35792388032613	-0.484173443929113	-1.53169252289264	4.35792388032613	-2.39189378811576	-2.77187042368041	-1.30085119254247
OTU_01368	0.329389951242468	-0.590097101194788	0.0805828968052245	5.61331493366597	-0.662844298383248	-1.82713744738142	-2.20711408294607	-0.736094851808135
OTU_01369	0.329389951242468	-0.590097101194788	0.0805828968052245	5.61331493366597	-0.662844298383248	-1.82713744738142	-2.20711408294607	-0.736094851808135
OTU_01370	0.329389951242468	-0.590097101194788	0.0805828968052245	5.61331493366597	-0.662844298383248	-1.82713744738142	-2.20711408294607	-0.736094851808135
OTU_01371	0.329389951242468	-0.590097101194788	0.0805828968052245	5.61331493366597	-0.662844298383248	-1.82713744738142	-2.20711408294607	-0.736094851808135
OTU_01372	0.329389951242468	-0.590097101194788	0.0805828968052245	5.61331493366597	-0.662844298383248	-1.82713744738142	-2.20711408294607	-0.736094851808135
OTU_01374	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01375	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01377	0.174491030878847	-0.74499602155841	-0.0743160235583966	-1.12183510252193	-0.81774321874687	-1.98203636774504	5.45742947542355	-0.890993772171756
OTU_01378	5.77857413280271	-0.428516110585641	0.242163887414372	-0.805355191549159	-0.501263307774101	-1.66555645677227	-2.04553309233692	-0.574513861198988
OTU_01380	4.85871632213295	3.96489844611085	-0.336762236923416	-1.38428131588695	-1.08018943211189	-2.24448258111006	-2.62445921667471	-1.15343998553678
OTU_01381	0.376415484415112	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977343	-0.689069318635491
OTU_01382	0.376415484415112	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977343	-0.689069318635491
OTU_01383	0.329389951242468	-0.590097101194789	0.0805828968052245	5.61331493366597	-0.662844298383248	-1.82713744738142	-2.20711408294607	-0.736094851808135
OTU_01384	0.329389951242468	-0.590097101194789	0.0805828968052245	5.61331493366597	-0.662844298383248	-1.82713744738142	-2.20711408294607	-0.736094851808135
OTU_01385	-0.182369265931444	-1.1018563183687	-0.431176320368687	4.96528422160531	3.05574171672088	-2.33889666455533	-2.71887330011998	-1.24785406898205
OTU_01386	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532963	-2.16916422089428	-0.698144989756342
OTU_01387	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532963	-2.16916422089428	-0.698144989756342
OTU_01388	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532963	-2.16916422089428	-0.698144989756342
OTU_01389	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532963	-2.16916422089428	-0.698144989756342
OTU_01390	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532963	-2.16916422089428	-0.698144989756342
OTU_01391	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532963	-2.16916422089428	-0.698144989756342
OTU_01392	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532963	-2.16916422089428	-0.698144989756342
OTU_01393	0.358200090950734	-0.561286961486522	0.10939303651349	-0.938126042450041	-0.634034158674982	-1.79832730767315	-2.1783039432378	5.64248528605828
OTU_01394	5.77857413280271	-0.428516110585641	0.242163887414372	-0.805355191549159	-0.501263307774101	-1.66555645677227	-2.04553309233692	-0.574513861198987
OTU_01395	4.88883233443406	-1.00997493261248	-0.339294934612466	-1.386814013576	3.87723142275558	-2.24701527879911	-2.62699191436376	-1.15597268322583
OTU_01396	4.48433726555535	4.48433726555535	-0.360938864067899	-1.40845794303143	-1.10436605925637	-2.26865920825454	-2.64863584381919	-1.17761661268126
OTU_01397	0.376415484415112	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01398	0.376415484415112	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01399	0.376415484415112	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01400	0.376415484415112	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01401	0.376415484415112	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01402	0.376415484415112	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01403	0.460009288988705	-0.459477763448552	5.74649864840584	-0.83631684441207	-0.532224960637012	-1.69651810963518	-2.07649474519983	-0.605475514061899
OTU_01404	0.460009288988705	-0.459477763448552	5.74649864840584	-0.83631684441207	-0.532224960637012	-1.69651810963518	-2.07649474519983	-0.605475514061899
OTU_01405	0.329389951242468	-0.590097101194789	0.0805828968052245	5.61331493366597	-0.662844298383249	-1.82713744738142	-2.20711408294607	-0.736094851808135
OTU_01406	0.329389951242468	-0.590097101194789	0.0805828968052245	5.61331493366597	-0.662844298383249	-1.82713744738142	-2.20711408294607	-0.736094851808135
OTU_01407	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01408	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01410	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01411	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01412	5.77857413280271	-0.428516110585641	0.242163887414372	-0.805355191549159	-0.501263307774101	-1.66555645677227	-2.04553309233692	-0.574513861198987
OTU_01413	4.98911404949677	-0.98804653179628	-0.317366533796267	-1.3648856127598	3.64537930279568	-2.22508687798291	-2.60506351354756	-1.13404428240963
OTU_01414	4.63797488903796	-1.03690482038216	-0.366224822382144	-1.41374390134568	4.28966819476974	-2.27394516656879	-2.65392180213344	-1.1829025709955
OTU_01415	0.376415484415112	5.66097528242097	0.127608429977869	-0.919910648985663	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01416	0.376415484415112	5.66097528242097	0.127608429977869	-0.919910648985663	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01417	0.460009288988705	-0.459477763448552	5.74649864840584	-0.83631684441207	-0.532224960637012	-1.69651810963518	-2.07649474519983	-0.605475514061899
OTU_01419	0.329389951242468	-0.590097101194789	0.0805828968052245	5.61331493366597	-0.662844298383249	-1.82713744738142	-2.20711408294607	-0.736094851808135
OTU_01420	-0.274809085002401	-1.19429613743966	-0.523616139439645	4.04159418382707	4.53407066892486	-2.43133648362629	-2.81131311919094	-1.340293888053
OTU_01422	0.367339813294261	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01423	0.367339813294261	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01424	0.367339813294261	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01425	0.367339813294261	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01426	0.358200090950734	-0.561286961486522	0.10939303651349	-0.938126042450041	-0.634034158674982	-1.79832730767315	-2.1783039432378	5.64248528605828
OTU_01427	5.77857413280271	-0.428516110585641	0.242163887414372	-0.805355191549159	-0.501263307774101	-1.66555645677227	-2.04553309233692	-0.574513861198988
OTU_01428	5.77857413280271	-0.428516110585641	0.242163887414372	-0.805355191549159	-0.501263307774101	-1.66555645677227	-2.04553309233692	-0.574513861198988
OTU_01429	5.77857413280271	-0.428516110585641	0.242163887414372	-0.805355191549159	-0.501263307774101	-1.66555645677227	-2.04553309233692	-0.574513861198988
OTU_01430	5.77857413280271	-0.428516110585641	0.242163887414372	-0.805355191549159	-0.501263307774101	-1.66555645677227	-2.04553309233692	-0.574513861198988
OTU_01431	5.77857413280271	-0.428516110585641	0.242163887414372	-0.805355191549159	-0.501263307774101	-1.66555645677227	-2.04553309233692	-0.574513861198988
OTU_01432	5.77857413280271	-0.428516110585641	0.242163887414372	-0.805355191549159	-0.501263307774101	-1.66555645677227	-2.04553309233692	-0.574513861198988
OTU_01433	0.376415484415113	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01434	0.376415484415113	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977342	-0.689069318635491
OTU_01435	-0.232788978591527	4.20635061139921	-0.481596033028771	-1.5291151119923	4.494032683851	-2.38931637721541	-2.76929301278006	-1.29827378164213
OTU_01436	-0.237294617771728	3.66235647894412	-0.486101672208972	4.76096876761223	-1.22952886739744	-2.39382201639562	-2.77379865196027	-1.30277942082233
OTU_01437	0.329389951242469	-0.590097101194788	0.0805828968052249	5.61331493366597	-0.662844298383248	-1.82713744738142	-2.20711408294607	-0.736094851808135
OTU_01438	0.329389951242469	-0.590097101194788	0.0805828968052249	5.61331493366597	-0.662844298383248	-1.82713744738142	-2.20711408294607	-0.736094851808135
OTU_01439	0.329389951242469	-0.590097101194788	0.0805828968052249	5.61331493366597	-0.662844298383248	-1.82713744738142	-2.20711408294607	-0.736094851808135
OTU_01440	0.329389951242469	-0.590097101194788	0.0805828968052249	5.61331493366597	-0.662844298383248	-1.82713744738142	-2.20711408294607	-0.736094851808135
OTU_01441	0.329389951242469	-0.590097101194788	0.0805828968052249	5.61331493366597	-0.662844298383248	-1.82713744738142	-2.20711408294607	-0.736094851808135
OTU_01442	0.329389951242469	-0.590097101194788	0.0805828968052249	5.61331493366597	-0.662844298383248	-1.82713744738142	-2.20711408294607	-0.736094851808135
OTU_01443	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01444	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01446	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01447	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01448	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01449	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01450	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01451	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01452	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532962	-2.16916422089428	-0.698144989756342
OTU_01453	5.77857413280271	-0.428516110585641	0.242163887414372	-0.805355191549159	-0.5012633077741	-1.66555645677227	-2.04553309233692	-0.574513861198987
OTU_01455	5.77857413280271	-0.428516110585641	0.242163887414372	-0.805355191549159	-0.5012633077741	-1.66555645677227	-2.04553309233692	-0.574513861198987
OTU_01456	5.77857413280271	-0.428516110585641	0.242163887414372	-0.805355191549159	-0.5012633077741	-1.66555645677227	-2.04553309233692	-0.574513861198987
OTU_01457	0.376415484415112	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977343	-0.689069318635491
OTU_01458	0.376415484415112	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977343	-0.689069318635491
OTU_01459	0.376415484415112	5.66097528242097	0.127608429977869	-0.919910648985662	-0.615818765210604	-1.78011191420877	-2.16008854977343	-0.689069318635491
OTU_01461	0.460009288988705	-0.459477763448552	5.74649864840584	-0.83631684441207	-0.532224960637012	-1.69651810963518	-2.07649474519983	-0.605475514061899
OTU_01462	0.460009288988705	-0.459477763448552	5.74649864840584	-0.83631684441207	-0.532224960637012	-1.69651810963518	-2.07649474519983	-0.605475514061899
OTU_01463	-0.175178720651065	-1.09466577308832	4.01408134063622	4.70722852119617	-1.16741297027678	-2.33170611927495	-2.7116827548396	-1.24066352370167
OTU_01464	0.329389951242468	-0.590097101194789	0.0805828968052245	5.61331493366597	-0.662844298383249	-1.82713744738142	-2.20711408294607	-0.736094851808135
OTU_01465	0.329389951242468	-0.590097101194789	0.0805828968052245	5.61331493366597	-0.662844298383249	-1.82713744738142	-2.20711408294607	-0.736094851808135
OTU_01466	0.329389951242468	-0.590097101194789	0.0805828968052245	5.61331493366597	-0.662844298383249	-1.82713744738142	-2.20711408294607	-0.736094851808135
OTU_01468	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532963	-2.16916422089428	-0.698144989756342
OTU_01469	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532963	-2.16916422089428	-0.698144989756342
OTU_01470	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532963	-2.16916422089428	-0.698144989756342
OTU_01471	0.367339813294262	-0.552147239142995	0.118532758857018	-0.928986320106513	5.65175778307847	-1.78918758532963	-2.16916422089428	-0.698144989756342
